respondent_id,region,age_band,true_choice,reported_choice,epsilon,k,scenario
2495,Midlands,45-54,4,1,1.0,5,no_bias
2496,London,25-34,0,0,1.0,5,no_bias
2497,South East,45-54,2,2,1.0,5,no_bias
2498,South East,55-64,2,2,1.0,5,no_bias
2499,Midlands,18-24,4,4,1.0,5,no_bias
2500,Wales,45-54,4,4,1.0,5,no_bias
2501,Wales,65+,4,2,1.0,5,no_bias
2502,Midlands,65+,1,3,1.0,5,no_bias
2503,North West,35-44,4,4,1.0,5,no_bias
2504,North West,25-34,4,2,1.0,5,no_bias
2505,London,45-54,2,2,1.0,5,no_bias
2506,South East,55-64,4,4,1.0,5,no_bias
2507,North West,45-54,1,4,1.0,5,no_bias
2508,North West,65+,4,1,1.0,5,no_bias
2509,London,35-44,0,0,1.0,5,no_bias
2510,South East,25-34,1,0,1.0,5,no_bias
2511,Wales,55-64,3,3,1.0,5,no_bias
2512,Scotland,45-54,1,4,1.0,5,no_bias
2513,Midlands,65+,4,2,1.0,5,no_bias
2514,Scotland,25-34,2,3,1.0,5,no_bias
2515,London,35-44,4,0,1.0,5,no_bias
2516,Midlands,45-54,4,1,1.0,5,no_bias
2517,Wales,35-44,0,3,1.0,5,no_bias
2518,South East,35-44,4,1,1.0,5,no_bias
2519,Midlands,65+,4,4,1.0,5,no_bias
2520,Midlands,65+,4,4,1.0,5,no_bias
2521,South East,45-54,0,0,1.0,5,no_bias
2522,Scotland,55-64,1,2,1.0,5,no_bias
2523,South East,35-44,3,3,1.0,5,no_bias
2524,London,35-44,4,4,1.0,5,no_bias
2525,London,45-54,1,0,1.0,5,no_bias
2526,Scotland,25-34,0,0,1.0,5,no_bias
2527,North West,35-44,4,4,1.0,5,no_bias
2528,London,18-24,4,4,1.0,5,no_bias
2529,South East,55-64,2,2,1.0,5,no_bias
2530,Wales,65+,4,4,1.0,5,no_bias
2531,Midlands,45-54,4,4,1.0,5,no_bias
2532,Wales,55-64,1,1,1.0,5,no_bias
2533,London,45-54,4,4,1.0,5,no_bias
2534,London,18-24,4,1,1.0,5,no_bias
2535,Scotland,65+,1,3,1.0,5,no_bias
2536,North West,35-44,4,4,1.0,5,no_bias
2537,Midlands,25-34,4,4,1.0,5,no_bias
2538,South East,35-44,1,2,1.0,5,no_bias
2539,London,18-24,3,1,1.0,5,no_bias
2540,London,55-64,4,2,1.0,5,no_bias
2541,Midlands,45-54,4,3,1.0,5,no_bias
2542,South East,35-44,0,1,1.0,5,no_bias
2543,Midlands,65+,4,4,1.0,5,no_bias
2544,Midlands,25-34,4,4,1.0,5,no_bias
2545,Midlands,45-54,4,3,1.0,5,no_bias
2546,North West,65+,0,4,1.0,5,no_bias
2547,North West,55-64,4,1,1.0,5,no_bias
2548,North West,65+,4,0,1.0,5,no_bias
2549,South East,65+,2,0,1.0,5,no_bias
2550,North West,55-64,1,0,1.0,5,no_bias
2551,South East,25-34,2,3,1.0,5,no_bias
2552,Midlands,55-64,4,0,1.0,5,no_bias
2553,South East,55-64,1,3,1.0,5,no_bias
2554,South East,55-64,1,3,1.0,5,no_bias
2555,London,25-34,4,4,1.0,5,no_bias
2556,North West,25-34,4,0,1.0,5,no_bias
2557,Midlands,35-44,4,1,1.0,5,no_bias
2558,South East,25-34,1,3,1.0,5,no_bias
2559,London,35-44,0,4,1.0,5,no_bias
2560,London,18-24,2,3,1.0,5,no_bias
2561,Wales,35-44,0,2,1.0,5,no_bias
2562,North West,35-44,0,2,1.0,5,no_bias
2563,North West,45-54,4,3,1.0,5,no_bias
2564,North West,25-34,1,3,1.0,5,no_bias
2565,Scotland,55-64,1,2,1.0,5,no_bias
2566,South East,45-54,0,3,1.0,5,no_bias
2567,Midlands,45-54,2,0,1.0,5,no_bias
2568,Scotland,25-34,0,0,1.0,5,no_bias
2569,South East,45-54,4,2,1.0,5,no_bias
2570,South East,65+,4,4,1.0,5,no_bias
2571,Scotland,65+,3,2,1.0,5,no_bias
2572,North West,55-64,3,4,1.0,5,no_bias
2573,Midlands,25-34,1,1,1.0,5,no_bias
2574,London,45-54,2,2,1.0,5,no_bias
2575,South East,65+,1,0,1.0,5,no_bias
2576,Scotland,65+,4,4,1.0,5,no_bias
2577,Scotland,25-34,0,2,1.0,5,no_bias
2578,South East,25-34,1,1,1.0,5,no_bias
2579,North West,35-44,4,4,1.0,5,no_bias
2580,Midlands,45-54,4,2,1.0,5,no_bias
2581,North West,25-34,2,2,1.0,5,no_bias
2582,Wales,25-34,4,4,1.0,5,no_bias
2583,North West,25-34,1,1,1.0,5,no_bias
2584,Midlands,65+,4,4,1.0,5,no_bias
2585,North West,18-24,2,3,1.0,5,no_bias
2586,Midlands,35-44,4,0,1.0,5,no_bias
2587,Wales,18-24,0,0,1.0,5,no_bias
2588,North West,18-24,4,4,1.0,5,no_bias
2589,London,55-64,0,1,1.0,5,no_bias
2590,South East,18-24,4,4,1.0,5,no_bias
2591,North West,35-44,4,4,1.0,5,no_bias
2592,Midlands,45-54,1,3,1.0,5,no_bias
2593,Wales,65+,4,4,1.0,5,no_bias
2594,South East,45-54,1,0,1.0,5,no_bias
2595,Wales,65+,4,2,1.0,5,no_bias
2596,South East,35-44,4,4,1.0,5,no_bias
2597,Wales,65+,4,2,1.0,5,no_bias
2598,London,35-44,4,1,1.0,5,no_bias
2599,Scotland,18-24,0,4,1.0,5,no_bias
2600,North West,45-54,2,2,1.0,5,no_bias
2601,Midlands,65+,4,4,1.0,5,no_bias
2602,Midlands,55-64,3,0,1.0,5,no_bias
2603,London,25-34,4,3,1.0,5,no_bias
2604,London,65+,2,4,1.0,5,no_bias
2605,Scotland,45-54,1,4,1.0,5,no_bias
2606,Midlands,65+,4,4,1.0,5,no_bias
2607,Scotland,65+,0,0,1.0,5,no_bias
2608,Midlands,65+,4,3,1.0,5,no_bias
2609,London,65+,1,0,1.0,5,no_bias
2610,Midlands,55-64,2,0,1.0,5,no_bias
2611,Midlands,55-64,4,0,1.0,5,no_bias
2612,North West,35-44,1,2,1.0,5,no_bias
2613,South East,55-64,1,1,1.0,5,no_bias
2614,South East,45-54,3,2,1.0,5,no_bias
2615,North West,18-24,1,3,1.0,5,no_bias
2616,Scotland,35-44,4,1,1.0,5,no_bias
2617,Midlands,55-64,1,2,1.0,5,no_bias
2618,South East,45-54,4,3,1.0,5,no_bias
2619,Midlands,55-64,4,0,1.0,5,no_bias
2620,North West,45-54,4,4,1.0,5,no_bias
2621,Scotland,18-24,0,0,1.0,5,no_bias
2622,South East,55-64,3,4,1.0,5,no_bias
2623,North West,45-54,4,4,1.0,5,no_bias
2624,North West,65+,4,3,1.0,5,no_bias
2625,South East,55-64,1,1,1.0,5,no_bias
2626,North West,18-24,4,2,1.0,5,no_bias
2627,Midlands,55-64,4,3,1.0,5,no_bias
2628,North West,35-44,2,1,1.0,5,no_bias
2629,North West,25-34,4,4,1.0,5,no_bias
2630,Midlands,55-64,0,0,1.0,5,no_bias
2631,Midlands,65+,4,1,1.0,5,no_bias
2632,North West,55-64,4,2,1.0,5,no_bias
2633,Midlands,65+,4,1,1.0,5,no_bias
2634,London,45-54,4,4,1.0,5,no_bias
2635,North West,55-64,1,2,1.0,5,no_bias
2636,London,35-44,4,1,1.0,5,no_bias
2637,London,18-24,0,4,1.0,5,no_bias
2638,London,65+,2,0,1.0,5,no_bias
2639,North West,18-24,4,2,1.0,5,no_bias
2640,Scotland,55-64,4,2,1.0,5,no_bias
2641,Midlands,65+,3,3,1.0,5,no_bias
2642,North West,55-64,0,0,1.0,5,no_bias
2643,Wales,25-34,3,1,1.0,5,no_bias
2644,London,25-34,4,1,1.0,5,no_bias
2645,London,45-54,4,1,1.0,5,no_bias
2646,Wales,18-24,4,2,1.0,5,no_bias
2647,South East,65+,1,3,1.0,5,no_bias
2648,North West,25-34,4,2,1.0,5,no_bias
2649,North West,45-54,0,0,1.0,5,no_bias
2650,Midlands,45-54,1,0,1.0,5,no_bias
2651,Midlands,65+,3,3,1.0,5,no_bias
2652,Midlands,25-34,4,4,1.0,5,no_bias
2653,London,65+,4,3,1.0,5,no_bias
2654,South East,45-54,3,0,1.0,5,no_bias
2655,London,55-64,3,0,1.0,5,no_bias
2656,North West,65+,0,0,1.0,5,no_bias
2657,Midlands,55-64,4,4,1.0,5,no_bias
2658,Midlands,45-54,1,2,1.0,5,no_bias
2659,South East,35-44,1,3,1.0,5,no_bias
2660,London,25-34,1,4,1.0,5,no_bias
2661,South East,25-34,4,4,1.0,5,no_bias
2662,North West,25-34,1,1,1.0,5,no_bias
2663,North West,35-44,1,4,1.0,5,no_bias
2664,London,35-44,4,2,1.0,5,no_bias
2665,London,65+,4,4,1.0,5,no_bias
2666,South East,65+,2,3,1.0,5,no_bias
2667,South East,18-24,4,3,1.0,5,no_bias
2668,Midlands,65+,4,3,1.0,5,no_bias
2669,South East,35-44,3,3,1.0,5,no_bias
2670,South East,55-64,3,1,1.0,5,no_bias
2671,London,35-44,4,1,1.0,5,no_bias
2672,South East,25-34,1,3,1.0,5,no_bias
2673,North West,65+,1,3,1.0,5,no_bias
2674,London,25-34,1,0,1.0,5,no_bias
2675,North West,25-34,0,2,1.0,5,no_bias
2676,Wales,25-34,4,1,1.0,5,no_bias
2677,Wales,25-34,1,0,1.0,5,no_bias
2678,Midlands,25-34,4,4,1.0,5,no_bias
2679,South East,35-44,4,4,1.0,5,no_bias
2680,Scotland,55-64,3,3,1.0,5,no_bias
2681,North West,65+,4,0,1.0,5,no_bias
2682,North West,45-54,4,0,1.0,5,no_bias
2683,London,55-64,1,4,1.0,5,no_bias
2684,North West,65+,0,0,1.0,5,no_bias
2685,London,35-44,4,4,1.0,5,no_bias
2686,South East,35-44,4,3,1.0,5,no_bias
2687,Midlands,25-34,4,0,1.0,5,no_bias
2688,Scotland,35-44,3,4,1.0,5,no_bias
2689,Midlands,65+,4,2,1.0,5,no_bias
2690,Midlands,45-54,1,3,1.0,5,no_bias
2691,Wales,55-64,0,4,1.0,5,no_bias
2692,Wales,25-34,1,1,1.0,5,no_bias
2693,London,55-64,1,2,1.0,5,no_bias
2694,Scotland,65+,4,0,1.0,5,no_bias
2695,North West,55-64,0,0,1.0,5,no_bias
2696,North West,55-64,0,0,1.0,5,no_bias
2697,North West,45-54,4,0,1.0,5,no_bias
2698,South East,45-54,3,3,1.0,5,no_bias
2699,London,18-24,4,4,1.0,5,no_bias
2700,Scotland,25-34,0,0,1.0,5,no_bias
2701,Midlands,65+,1,1,1.0,5,no_bias
2702,North West,35-44,2,2,1.0,5,no_bias
2703,Midlands,35-44,4,2,1.0,5,no_bias
2704,South East,35-44,4,2,1.0,5,no_bias
2705,London,18-24,0,0,1.0,5,no_bias
2706,South East,35-44,3,3,1.0,5,no_bias
2707,Midlands,65+,4,3,1.0,5,no_bias
2708,South East,45-54,3,3,1.0,5,no_bias
2709,South East,55-64,1,1,1.0,5,no_bias
2710,London,65+,1,1,1.0,5,no_bias
2711,North West,65+,1,1,1.0,5,no_bias
2712,London,65+,4,1,1.0,5,no_bias
2713,South East,18-24,3,0,1.0,5,no_bias
2714,North West,35-44,4,0,1.0,5,no_bias
2715,Midlands,55-64,4,1,1.0,5,no_bias
2716,London,65+,1,0,1.0,5,no_bias
2717,Scotland,35-44,0,1,1.0,5,no_bias
2718,London,25-34,2,2,1.0,5,no_bias
2719,South East,65+,1,0,1.0,5,no_bias
2720,Midlands,55-64,4,1,1.0,5,no_bias
2721,South East,55-64,3,3,1.0,5,no_bias
2722,Midlands,65+,4,4,1.0,5,no_bias
2723,South East,25-34,2,4,1.0,5,no_bias
2724,South East,45-54,0,4,1.0,5,no_bias
2725,London,65+,1,3,1.0,5,no_bias
2726,South East,18-24,2,2,1.0,5,no_bias
2727,Midlands,65+,4,3,1.0,5,no_bias
2728,London,35-44,1,3,1.0,5,no_bias
2729,Midlands,25-34,4,3,1.0,5,no_bias
2730,Scotland,65+,4,0,1.0,5,no_bias
2731,London,35-44,4,1,1.0,5,no_bias
2732,Midlands,35-44,0,0,1.0,5,no_bias
2733,Scotland,65+,3,3,1.0,5,no_bias
2734,Wales,45-54,1,2,1.0,5,no_bias
2735,London,25-34,0,1,1.0,5,no_bias
2736,North West,65+,4,4,1.0,5,no_bias
2737,South East,45-54,0,1,1.0,5,no_bias
2738,London,45-54,0,2,1.0,5,no_bias
2739,London,35-44,1,0,1.0,5,no_bias
2740,Midlands,55-64,4,4,1.0,5,no_bias
2741,London,25-34,4,0,1.0,5,no_bias
2742,Midlands,65+,4,4,1.0,5,no_bias
2743,London,55-64,1,4,1.0,5,no_bias
2744,London,25-34,1,4,1.0,5,no_bias
2745,Wales,55-64,1,1,1.0,5,no_bias
2746,Midlands,55-64,3,3,1.0,5,no_bias
2747,North West,18-24,1,3,1.0,5,no_bias
2748,Midlands,25-34,1,4,1.0,5,no_bias
2749,South East,65+,0,1,1.0,5,no_bias
2750,London,35-44,2,0,1.0,5,no_bias
2751,London,18-24,1,0,1.0,5,no_bias
2752,Wales,55-64,3,1,1.0,5,no_bias
2753,North West,65+,0,1,1.0,5,no_bias
2754,Wales,18-24,4,0,1.0,5,no_bias
2755,South East,18-24,1,2,1.0,5,no_bias
2756,Midlands,65+,3,1,1.0,5,no_bias
2757,London,55-64,2,2,1.0,5,no_bias
2758,London,55-64,1,1,1.0,5,no_bias
2759,Scotland,65+,4,4,1.0,5,no_bias
2760,London,25-34,3,3,1.0,5,no_bias
2761,South East,55-64,0,3,1.0,5,no_bias
2762,Midlands,65+,4,2,1.0,5,no_bias
2763,London,25-34,4,4,1.0,5,no_bias
2764,Midlands,25-34,4,4,1.0,5,no_bias
2765,South East,18-24,3,3,1.0,5,no_bias
2766,Scotland,18-24,1,3,1.0,5,no_bias
2767,London,65+,4,2,1.0,5,no_bias
2768,Scotland,55-64,3,3,1.0,5,no_bias
2769,Scotland,18-24,3,2,1.0,5,no_bias
2770,Midlands,45-54,3,0,1.0,5,no_bias
2771,Wales,25-34,1,4,1.0,5,no_bias
2772,London,55-64,1,3,1.0,5,no_bias
2773,Midlands,18-24,4,4,1.0,5,no_bias
2774,Midlands,35-44,4,4,1.0,5,no_bias
2775,Scotland,35-44,0,1,1.0,5,no_bias
2776,Midlands,45-54,4,4,1.0,5,no_bias
2777,London,55-64,2,2,1.0,5,no_bias
2778,Wales,35-44,4,1,1.0,5,no_bias
2779,North West,35-44,4,1,1.0,5,no_bias
2780,London,55-64,1,2,1.0,5,no_bias
2781,London,35-44,4,1,1.0,5,no_bias
2782,South East,45-54,0,0,1.0,5,no_bias
2783,London,45-54,0,0,1.0,5,no_bias
2784,Midlands,55-64,0,0,1.0,5,no_bias
2785,Midlands,18-24,4,0,1.0,5,no_bias
2786,South East,25-34,3,3,1.0,5,no_bias
2787,North West,65+,2,4,1.0,5,no_bias
2788,Midlands,35-44,3,1,1.0,5,no_bias
2789,North West,35-44,4,3,1.0,5,no_bias
2790,South East,35-44,4,3,1.0,5,no_bias
2791,London,65+,2,2,1.0,5,no_bias
2792,Midlands,45-54,3,3,1.0,5,no_bias
2793,London,65+,1,4,1.0,5,no_bias
2794,Scotland,65+,1,1,1.0,5,no_bias
2795,South East,65+,1,1,1.0,5,no_bias
2796,South East,55-64,1,2,1.0,5,no_bias
2797,Midlands,45-54,0,0,1.0,5,no_bias
2798,North West,18-24,1,0,1.0,5,no_bias
2799,Wales,25-34,1,4,1.0,5,no_bias
2800,South East,45-54,3,3,1.0,5,no_bias
2801,South East,25-34,4,3,1.0,5,no_bias
2802,London,25-34,1,1,1.0,5,no_bias
2803,North West,45-54,0,0,1.0,5,no_bias
2804,Midlands,25-34,4,2,1.0,5,no_bias
2805,Midlands,65+,4,3,1.0,5,no_bias
2806,North West,25-34,1,1,1.0,5,no_bias
2807,Midlands,25-34,4,4,1.0,5,no_bias
2808,London,55-64,1,1,1.0,5,no_bias
2809,Wales,55-64,0,0,1.0,5,no_bias
2810,South East,18-24,4,3,1.0,5,no_bias
2811,South East,65+,4,4,1.0,5,no_bias
2812,London,25-34,1,1,1.0,5,no_bias
2813,London,25-34,3,3,1.0,5,no_bias
2814,London,45-54,2,4,1.0,5,no_bias
2815,North West,35-44,4,2,1.0,5,no_bias
2816,Midlands,25-34,4,1,1.0,5,no_bias
2817,London,65+,4,2,1.0,5,no_bias
2818,Midlands,65+,4,1,1.0,5,no_bias
2819,Wales,45-54,2,3,1.0,5,no_bias
2820,Midlands,35-44,1,1,1.0,5,no_bias
2821,London,65+,4,0,1.0,5,no_bias
2822,London,35-44,4,4,1.0,5,no_bias
2823,North West,55-64,1,1,1.0,5,no_bias
2824,London,25-34,4,3,1.0,5,no_bias
2825,London,55-64,1,0,1.0,5,no_bias
2826,South East,18-24,1,2,1.0,5,no_bias
2827,Wales,65+,0,0,1.0,5,no_bias
2828,London,65+,0,2,1.0,5,no_bias
2829,Wales,35-44,4,2,1.0,5,no_bias
2830,Midlands,65+,1,3,1.0,5,no_bias
2831,London,35-44,4,4,1.0,5,no_bias
2832,Wales,25-34,4,4,1.0,5,no_bias
2833,London,45-54,1,2,1.0,5,no_bias
2834,South East,45-54,3,0,1.0,5,no_bias
2835,Scotland,18-24,2,4,1.0,5,no_bias
2836,South East,35-44,3,2,1.0,5,no_bias
2837,Midlands,25-34,1,4,1.0,5,no_bias
2838,London,18-24,1,3,1.0,5,no_bias
2839,Wales,45-54,1,1,1.0,5,no_bias
2840,London,65+,0,3,1.0,5,no_bias
2841,North West,65+,0,0,1.0,5,no_bias
2842,Midlands,65+,4,4,1.0,5,no_bias
2843,Wales,55-64,1,1,1.0,5,no_bias
2844,South East,18-24,1,4,1.0,5,no_bias
2845,North West,35-44,2,2,1.0,5,no_bias
2846,London,35-44,4,0,1.0,5,no_bias
2847,London,65+,4,0,1.0,5,no_bias
2848,North West,25-34,1,3,1.0,5,no_bias
2849,Scotland,65+,1,3,1.0,5,no_bias
2850,North West,45-54,0,0,1.0,5,no_bias
2851,London,25-34,4,4,1.0,5,no_bias
2852,Midlands,45-54,1,1,1.0,5,no_bias
2853,Midlands,35-44,4,2,1.0,5,no_bias
2854,London,18-24,4,4,1.0,5,no_bias
2855,London,55-64,4,2,1.0,5,no_bias
2856,Midlands,35-44,4,4,1.0,5,no_bias
2857,London,45-54,0,0,1.0,5,no_bias
2858,South East,65+,3,2,1.0,5,no_bias
2859,London,65+,1,2,1.0,5,no_bias
2860,South East,55-64,3,2,1.0,5,no_bias
2861,South East,55-64,1,1,1.0,5,no_bias
2862,South East,55-64,3,4,1.0,5,no_bias
2863,North West,18-24,0,2,1.0,5,no_bias
2864,Wales,18-24,1,0,1.0,5,no_bias
2865,Scotland,45-54,2,3,1.0,5,no_bias
2866,South East,65+,1,0,1.0,5,no_bias
2867,Midlands,65+,4,4,1.0,5,no_bias
2868,Wales,35-44,4,4,1.0,5,no_bias
2869,Midlands,45-54,4,3,1.0,5,no_bias
2870,South East,45-54,0,1,1.0,5,no_bias
2871,South East,65+,0,4,1.0,5,no_bias
2872,Wales,35-44,0,0,1.0,5,no_bias
2873,London,55-64,1,4,1.0,5,no_bias
2874,Midlands,45-54,4,3,1.0,5,no_bias
2875,Scotland,35-44,4,2,1.0,5,no_bias
2876,Wales,65+,4,4,1.0,5,no_bias
2877,Scotland,18-24,3,3,1.0,5,no_bias
2878,South East,35-44,3,3,1.0,5,no_bias
2879,Scotland,25-34,2,3,1.0,5,no_bias
2880,London,65+,1,1,1.0,5,no_bias
2881,Midlands,55-64,1,1,1.0,5,no_bias
2882,Scotland,25-34,4,1,1.0,5,no_bias
2883,South East,65+,2,2,1.0,5,no_bias
2884,London,18-24,1,4,1.0,5,no_bias
2885,London,45-54,3,2,1.0,5,no_bias
2886,North West,65+,1,3,1.0,5,no_bias
2887,North West,35-44,0,4,1.0,5,no_bias
2888,North West,65+,4,4,1.0,5,no_bias
2889,South East,65+,1,4,1.0,5,no_bias
2890,Scotland,35-44,4,1,1.0,5,no_bias
2891,North West,65+,4,4,1.0,5,no_bias
2892,London,18-24,4,0,1.0,5,no_bias
2893,Midlands,45-54,3,0,1.0,5,no_bias
2894,North West,45-54,0,2,1.0,5,no_bias
2895,Scotland,45-54,3,3,1.0,5,no_bias
2896,Scotland,35-44,4,4,1.0,5,no_bias
2897,North West,65+,4,2,1.0,5,no_bias
2898,South East,45-54,4,4,1.0,5,no_bias
2899,Midlands,25-34,4,4,1.0,5,no_bias
2900,Scotland,18-24,3,3,1.0,5,no_bias
2901,London,35-44,4,2,1.0,5,no_bias
2902,Midlands,35-44,4,3,1.0,5,no_bias
2903,London,65+,4,3,1.0,5,no_bias
2904,London,25-34,4,4,1.0,5,no_bias
2905,Scotland,35-44,3,1,1.0,5,no_bias
2906,North West,65+,0,3,1.0,5,no_bias
2907,Scotland,35-44,0,0,1.0,5,no_bias
2908,Midlands,35-44,3,3,1.0,5,no_bias
2909,Scotland,65+,0,4,1.0,5,no_bias
2910,South East,45-54,1,0,1.0,5,no_bias
2911,London,65+,1,0,1.0,5,no_bias
2912,London,55-64,1,0,1.0,5,no_bias
2913,Wales,18-24,3,0,1.0,5,no_bias
2914,London,65+,3,4,1.0,5,no_bias
2915,North West,18-24,1,3,1.0,5,no_bias
2916,Scotland,18-24,2,4,1.0,5,no_bias
2917,Midlands,45-54,2,2,1.0,5,no_bias
2918,Scotland,55-64,1,2,1.0,5,no_bias
2919,North West,25-34,1,0,1.0,5,no_bias
2920,South East,55-64,3,3,1.0,5,no_bias
2921,Midlands,45-54,1,1,1.0,5,no_bias
2922,South East,65+,4,0,1.0,5,no_bias
2923,North West,45-54,0,4,1.0,5,no_bias
2924,Midlands,18-24,2,2,1.0,5,no_bias
2925,South East,25-34,0,2,1.0,5,no_bias
2926,London,65+,1,2,1.0,5,no_bias
2927,North West,45-54,0,1,1.0,5,no_bias
2928,Scotland,65+,3,3,1.0,5,no_bias
2929,North West,65+,1,2,1.0,5,no_bias
2930,North West,65+,4,4,1.0,5,no_bias
2931,London,45-54,1,4,1.0,5,no_bias
2932,North West,35-44,4,3,1.0,5,no_bias
2933,Midlands,45-54,4,4,1.0,5,no_bias
2934,Midlands,25-34,4,3,1.0,5,no_bias
2935,Midlands,65+,4,4,1.0,5,no_bias
2936,North West,18-24,1,0,1.0,5,no_bias
2937,Midlands,45-54,4,2,1.0,5,no_bias
2938,North West,45-54,1,0,1.0,5,no_bias
2939,Scotland,18-24,4,1,1.0,5,no_bias
2940,Midlands,25-34,1,1,1.0,5,no_bias
2941,London,25-34,4,3,1.0,5,no_bias
2942,North West,25-34,1,3,1.0,5,no_bias
2943,South East,45-54,1,1,1.0,5,no_bias
2944,North West,45-54,1,2,1.0,5,no_bias
2945,North West,55-64,4,2,1.0,5,no_bias
2946,Midlands,55-64,0,0,1.0,5,no_bias
2947,Scotland,25-34,3,3,1.0,5,no_bias
2948,London,65+,1,1,1.0,5,no_bias
2949,South East,35-44,4,0,1.0,5,no_bias
2950,North West,18-24,4,1,1.0,5,no_bias
2951,Midlands,25-34,2,0,1.0,5,no_bias
2952,London,65+,2,3,1.0,5,no_bias
2953,Midlands,55-64,2,4,1.0,5,no_bias
2954,North West,45-54,1,1,1.0,5,no_bias
2955,Midlands,25-34,4,1,1.0,5,no_bias
2956,London,18-24,4,0,1.0,5,no_bias
2957,North West,18-24,0,3,1.0,5,no_bias
2958,London,35-44,2,4,1.0,5,no_bias
2959,Midlands,45-54,4,4,1.0,5,no_bias
2960,Scotland,65+,0,1,1.0,5,no_bias
2961,Scotland,18-24,4,4,1.0,5,no_bias
2962,Wales,45-54,0,0,1.0,5,no_bias
2963,South East,45-54,1,1,1.0,5,no_bias
2964,Midlands,65+,1,3,1.0,5,no_bias
2965,Wales,65+,0,2,1.0,5,no_bias
2966,South East,25-34,1,3,1.0,5,no_bias
2967,North West,45-54,1,1,1.0,5,no_bias
2968,South East,65+,1,3,1.0,5,no_bias
2969,London,45-54,1,2,1.0,5,no_bias
2970,South East,18-24,3,3,1.0,5,no_bias
2971,North West,25-34,4,4,1.0,5,no_bias
2972,London,45-54,1,1,1.0,5,no_bias
2973,South East,35-44,3,3,1.0,5,no_bias
2974,South East,25-34,1,1,1.0,5,no_bias
2975,London,45-54,0,1,1.0,5,no_bias
2976,North West,45-54,3,3,1.0,5,no_bias
2977,Scotland,25-34,1,0,1.0,5,no_bias
2978,Scotland,35-44,4,3,1.0,5,no_bias
2979,North West,25-34,1,0,1.0,5,no_bias
2980,South East,18-24,4,4,1.0,5,no_bias
2981,North West,65+,4,4,1.0,5,no_bias
2982,South East,55-64,3,3,1.0,5,no_bias
2983,North West,65+,1,1,1.0,5,no_bias
2984,Midlands,55-64,3,1,1.0,5,no_bias
2985,North West,45-54,2,2,1.0,5,no_bias
2986,South East,45-54,0,2,1.0,5,no_bias
2987,North West,25-34,1,1,1.0,5,no_bias
2988,Midlands,45-54,1,0,1.0,5,no_bias
2989,Midlands,65+,3,0,1.0,5,no_bias
2990,Midlands,18-24,0,0,1.0,5,no_bias
2991,Midlands,45-54,4,3,1.0,5,no_bias
2992,Wales,35-44,4,2,1.0,5,no_bias
2993,North West,25-34,4,4,1.0,5,no_bias
2994,London,25-34,1,4,1.0,5,no_bias
2995,South East,18-24,1,0,1.0,5,no_bias
2996,North West,35-44,0,4,1.0,5,no_bias
2997,South East,35-44,3,2,1.0,5,no_bias
2998,Scotland,65+,3,0,1.0,5,no_bias
2999,North West,35-44,4,4,1.0,5,no_bias
3000,North West,65+,1,1,1.0,5,no_bias
3001,South East,25-34,1,1,1.0,5,no_bias
3002,Scotland,65+,4,0,1.0,5,no_bias
3003,Wales,65+,1,3,1.0,5,no_bias
3004,Midlands,65+,4,4,1.0,5,no_bias
3005,South East,18-24,2,4,1.0,5,no_bias
3006,South East,35-44,1,0,1.0,5,no_bias
3007,Scotland,55-64,2,3,1.0,5,no_bias
3008,London,25-34,4,1,1.0,5,no_bias
3009,London,35-44,2,0,1.0,5,no_bias
3010,Scotland,55-64,1,1,1.0,5,no_bias
3011,South East,25-34,4,2,1.0,5,no_bias
3012,South East,45-54,0,0,1.0,5,no_bias
3013,South East,45-54,3,3,1.0,5,no_bias
3014,Midlands,65+,4,2,1.0,5,no_bias
3015,London,35-44,1,4,1.0,5,no_bias
3016,North West,18-24,0,1,1.0,5,no_bias
3017,North West,35-44,4,3,1.0,5,no_bias
3018,North West,55-64,0,4,1.0,5,no_bias
3019,Wales,35-44,1,1,1.0,5,no_bias
3020,South East,55-64,0,0,1.0,5,no_bias
3021,North West,65+,4,4,1.0,5,no_bias
3022,North West,35-44,4,4,1.0,5,no_bias
3023,North West,35-44,3,0,1.0,5,no_bias
3024,Scotland,25-34,4,3,1.0,5,no_bias
3025,Midlands,18-24,4,3,1.0,5,no_bias
3026,Midlands,55-64,4,4,1.0,5,no_bias
3027,North West,65+,1,4,1.0,5,no_bias
3028,Midlands,55-64,3,1,1.0,5,no_bias
3029,South East,65+,4,1,1.0,5,no_bias
3030,Wales,35-44,4,4,1.0,5,no_bias
3031,Midlands,25-34,4,4,1.0,5,no_bias
3032,South East,35-44,3,4,1.0,5,no_bias
3033,North West,25-34,1,1,1.0,5,no_bias
3034,Midlands,45-54,4,1,1.0,5,no_bias
3035,South East,55-64,1,0,1.0,5,no_bias
3036,Midlands,55-64,4,4,1.0,5,no_bias
3037,Scotland,55-64,2,0,1.0,5,no_bias
3038,South East,55-64,4,4,1.0,5,no_bias
3039,North West,65+,3,3,1.0,5,no_bias
3040,North West,65+,4,0,1.0,5,no_bias
3041,South East,65+,1,1,1.0,5,no_bias
3042,South East,45-54,3,3,1.0,5,no_bias
3043,Midlands,35-44,4,4,1.0,5,no_bias
3044,South East,45-54,2,3,1.0,5,no_bias
3045,North West,35-44,2,4,1.0,5,no_bias
3046,South East,18-24,3,3,1.0,5,no_bias
