respondent_id,region,age_band,true_choice,stated_choice,reported_choice,epsilon,k,scenario,shy_category,honesty
2299,Midlands,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2300,South East,25-34,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2301,Scotland,25-34,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2302,Wales,65+,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2303,Scotland,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2304,Wales,65+,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2305,London,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2306,Midlands,55-64,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2307,Midlands,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2308,Midlands,45-54,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2309,Scotland,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2310,North West,65+,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2311,Midlands,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2312,Midlands,25-34,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2313,Midlands,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2314,London,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2315,Scotland,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2316,Midlands,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2317,Wales,65+,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2318,Scotland,18-24,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2319,Midlands,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2320,North West,55-64,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2321,North West,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2322,Midlands,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2323,London,25-34,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2324,Scotland,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2325,Midlands,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2326,North West,18-24,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2327,London,18-24,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2328,Scotland,45-54,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2329,North West,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2330,North West,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2331,London,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2332,Wales,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2333,North West,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2334,Scotland,65+,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2335,Midlands,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2336,Scotland,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2337,Midlands,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2338,South East,65+,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2339,South East,35-44,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2340,Wales,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2341,South East,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2342,London,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2343,Midlands,65+,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2344,London,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2345,South East,65+,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2346,Midlands,18-24,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2347,Scotland,25-34,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2348,Wales,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2349,Scotland,45-54,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2350,North West,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2351,London,65+,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2352,London,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2353,North West,65+,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2354,Scotland,18-24,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2355,South East,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2356,South East,45-54,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2357,London,45-54,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2358,North West,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2359,South East,18-24,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2360,Wales,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2361,Scotland,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2362,North West,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2363,Midlands,45-54,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2364,Scotland,45-54,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2365,Scotland,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2366,Scotland,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2367,London,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2368,Scotland,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2369,London,25-34,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2370,London,45-54,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2371,Midlands,65+,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2372,Midlands,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2373,Wales,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2374,Midlands,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2375,Midlands,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2376,South East,65+,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2377,South East,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2378,Scotland,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2379,North West,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2380,North West,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2381,London,65+,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2382,North West,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2383,Scotland,65+,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2384,Scotland,35-44,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2385,South East,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2386,Midlands,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2387,London,65+,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2388,South East,35-44,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2389,North West,35-44,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2390,London,55-64,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2391,South East,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2392,Midlands,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2393,Midlands,18-24,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2394,Midlands,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2395,North West,25-34,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2396,London,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2397,Wales,65+,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2398,Midlands,55-64,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2399,South East,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2400,Midlands,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2401,Midlands,65+,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2402,North West,65+,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2403,South East,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2404,North West,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2405,North West,45-54,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2406,South East,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2407,North West,35-44,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2408,North West,55-64,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2409,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2410,North West,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2411,Midlands,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2412,Midlands,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2413,Midlands,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2414,Midlands,45-54,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2415,North West,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2416,London,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2417,North West,45-54,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2418,London,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2419,Midlands,55-64,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2420,North West,65+,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2421,London,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2422,London,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2423,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2424,London,45-54,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2425,Scotland,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2426,Midlands,25-34,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2427,North West,45-54,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2428,South East,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2429,North West,18-24,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2430,Midlands,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2431,North West,45-54,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2432,South East,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2433,South East,25-34,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2434,Wales,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2435,London,35-44,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2436,Scotland,18-24,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2437,London,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2438,Midlands,65+,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2439,London,45-54,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2440,Midlands,55-64,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2441,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2442,Scotland,25-34,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2443,South East,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2444,Midlands,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2445,North West,65+,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2446,Scotland,18-24,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2447,South East,18-24,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2448,London,45-54,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2449,Midlands,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2450,Midlands,55-64,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2451,London,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2452,South East,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2453,London,25-34,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2454,North West,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2455,North West,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2456,Midlands,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2457,North West,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2458,Wales,35-44,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2459,North West,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2460,North West,55-64,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2461,London,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2462,Midlands,45-54,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2463,North West,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2464,North West,18-24,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2465,North West,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2466,London,25-34,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2467,Midlands,65+,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2468,Midlands,65+,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2469,North West,45-54,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2470,Scotland,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2471,Scotland,45-54,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2472,London,55-64,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2473,Scotland,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2474,Midlands,45-54,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2475,North West,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2476,Wales,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2477,South East,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2478,North West,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2479,London,35-44,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2480,London,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2481,North West,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2482,South East,45-54,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2483,Scotland,18-24,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2484,Midlands,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2485,Scotland,65+,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2486,Scotland,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2487,London,45-54,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2488,Scotland,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2489,Scotland,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2490,Scotland,35-44,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2491,London,55-64,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2492,South East,18-24,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2493,Midlands,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2494,North West,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2495,Midlands,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2496,London,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2497,North West,65+,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2498,Wales,45-54,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2499,Midlands,55-64,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2500,Wales,65+,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2501,North West,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2502,South East,55-64,0,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2503,Scotland,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2504,South East,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2505,Scotland,25-34,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2506,North West,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2507,London,65+,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2508,London,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2509,Midlands,45-54,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2510,South East,35-44,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2511,Midlands,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2512,Midlands,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2513,Midlands,45-54,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2514,North West,65+,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2515,North West,55-64,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2516,North West,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2517,South East,65+,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2518,North West,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2519,South East,25-34,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2520,Midlands,55-64,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2521,South East,55-64,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2522,South East,55-64,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2523,London,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2524,North West,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2525,Midlands,35-44,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2526,South East,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2527,London,35-44,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2528,London,18-24,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2529,Wales,35-44,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2530,North West,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2531,North West,45-54,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2532,North West,25-34,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2533,Scotland,55-64,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2534,South East,45-54,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2535,Midlands,45-54,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2536,Scotland,25-34,0,0,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2537,South East,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2538,South East,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2539,Scotland,65+,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2540,North West,55-64,3,3,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2541,Midlands,25-34,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2542,London,45-54,2,2,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2543,South East,65+,1,1,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2544,Scotland,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2545,Scotland,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2546,South East,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2547,North West,35-44,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2548,Midlands,45-54,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2549,North West,25-34,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2550,Wales,25-34,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2551,North West,25-34,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2552,Midlands,65+,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2553,North West,18-24,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2554,Midlands,35-44,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2555,Wales,18-24,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2556,North West,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2557,London,55-64,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2558,Scotland,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2559,Scotland,25-34,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2560,South East,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2561,Wales,65+,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2562,South East,55-64,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2563,Scotland,65+,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2564,Scotland,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2565,Scotland,25-34,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2566,Midlands,35-44,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2567,London,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2568,Midlands,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2569,Midlands,55-64,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2570,Midlands,35-44,0,0,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2571,North West,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2572,Midlands,35-44,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2573,South East,45-54,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2574,Midlands,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2575,London,25-34,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2576,Midlands,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2577,South East,55-64,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2578,South East,65+,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2579,Scotland,55-64,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2580,South East,35-44,2,2,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2581,South East,65+,1,1,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2582,North West,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2583,South East,45-54,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2584,Midlands,45-54,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2585,London,55-64,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2586,Wales,35-44,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2587,Wales,45-54,2,2,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2588,North West,65+,4,4,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2589,London,25-34,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2590,North West,55-64,4,4,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2591,Wales,65+,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2592,Scotland,55-64,1,1,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2593,Midlands,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2594,Scotland,18-24,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2595,North West,25-34,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2596,South East,45-54,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2597,Midlands,55-64,3,3,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2598,London,18-24,3,3,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2599,Scotland,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2600,Wales,18-24,2,2,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2601,North West,25-34,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2602,Wales,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2603,South East,35-44,0,0,0,0.5,5,shy_privacy_helps,0,0.6990694189657792
2604,Midlands,65+,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2605,London,65+,2,2,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2606,North West,18-24,4,4,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2607,Scotland,55-64,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2608,Midlands,65+,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2609,North West,55-64,0,0,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2610,Wales,25-34,3,3,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2611,London,25-34,4,4,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2612,London,45-54,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2613,Wales,18-24,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2614,South East,65+,1,1,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
2615,North West,25-34,4,4,1,0.5,5,shy_privacy_helps,0,0.6990694189657792
2616,North West,45-54,0,0,3,0.5,5,shy_privacy_helps,0,0.6990694189657792
2617,Midlands,45-54,1,1,2,0.5,5,shy_privacy_helps,0,0.6990694189657792
2618,Midlands,65+,3,3,4,0.5,5,shy_privacy_helps,0,0.6990694189657792
