respondent_id,region,age_band,true_choice,reported_choice,epsilon,k,scenario
2620,North West,55-64,3,4,1.0,5,nonresponse
2621,Wales,55-64,0,0,1.0,5,nonresponse
2622,South East,65+,3,3,1.0,5,nonresponse
2623,South East,55-64,1,1,1.0,5,nonresponse
2624,Wales,35-44,1,2,1.0,5,nonresponse
2625,London,18-24,1,4,1.0,5,nonresponse
2626,South East,65+,3,3,1.0,5,nonresponse
2627,North West,65+,4,2,1.0,5,nonresponse
2628,North West,55-64,4,4,1.0,5,nonresponse
2629,North West,18-24,1,1,1.0,5,nonresponse
2630,Scotland,25-34,4,1,1.0,5,nonresponse
2631,South East,35-44,2,1,1.0,5,nonresponse
2632,Scotland,65+,4,4,1.0,5,nonresponse
2633,North West,35-44,4,2,1.0,5,nonresponse
2634,North West,65+,4,1,1.0,5,nonresponse
2635,Midlands,55-64,4,4,1.0,5,nonresponse
2636,Midlands,45-54,4,4,1.0,5,nonresponse
2637,North West,18-24,1,3,1.0,5,nonresponse
2638,North West,35-44,0,0,1.0,5,nonresponse
2639,London,25-34,1,1,1.0,5,nonresponse
2640,North West,55-64,0,3,1.0,5,nonresponse
2641,Midlands,45-54,4,4,1.0,5,nonresponse
2642,South East,45-54,1,1,1.0,5,nonresponse
2643,Midlands,65+,4,1,1.0,5,nonresponse
2644,North West,45-54,1,1,1.0,5,nonresponse
2645,Midlands,55-64,4,1,1.0,5,nonresponse
2646,North West,35-44,4,4,1.0,5,nonresponse
2647,North West,35-44,4,1,1.0,5,nonresponse
2648,Scotland,35-44,1,2,1.0,5,nonresponse
2649,South East,35-44,4,0,1.0,5,nonresponse
2650,Wales,65+,0,0,1.0,5,nonresponse
2651,North West,18-24,1,1,1.0,5,nonresponse
2652,Midlands,55-64,2,2,1.0,5,nonresponse
2653,South East,45-54,1,0,1.0,5,nonresponse
2654,Midlands,25-34,3,3,1.0,5,nonresponse
2655,South East,18-24,1,2,1.0,5,nonresponse
2656,Scotland,45-54,2,2,1.0,5,nonresponse
2657,South East,55-64,4,1,1.0,5,nonresponse
2658,Scotland,25-34,1,1,1.0,5,nonresponse
2659,Midlands,18-24,1,4,1.0,5,nonresponse
2660,South East,65+,4,4,1.0,5,nonresponse
2661,North West,25-34,4,3,1.0,5,nonresponse
2662,South East,45-54,0,3,1.0,5,nonresponse
2663,South East,18-24,1,3,1.0,5,nonresponse
2664,Midlands,45-54,1,2,1.0,5,nonresponse
2665,North West,65+,4,2,1.0,5,nonresponse
2666,London,55-64,4,4,1.0,5,nonresponse
2667,South East,45-54,1,2,1.0,5,nonresponse
2668,South East,25-34,4,0,1.0,5,nonresponse
2669,South East,65+,4,4,1.0,5,nonresponse
2670,South East,18-24,1,4,1.0,5,nonresponse
2671,Scotland,65+,0,4,1.0,5,nonresponse
2672,Wales,65+,4,4,1.0,5,nonresponse
2673,South East,55-64,3,3,1.0,5,nonresponse
2674,Midlands,55-64,1,2,1.0,5,nonresponse
2675,Midlands,25-34,1,3,1.0,5,nonresponse
2676,Midlands,18-24,4,1,1.0,5,nonresponse
2677,Scotland,35-44,1,1,1.0,5,nonresponse
2678,South East,25-34,3,0,1.0,5,nonresponse
2679,North West,45-54,1,1,1.0,5,nonresponse
2680,North West,35-44,4,4,1.0,5,nonresponse
2681,North West,45-54,1,4,1.0,5,nonresponse
2682,Midlands,65+,4,4,1.0,5,nonresponse
2683,North West,25-34,4,0,1.0,5,nonresponse
2684,Midlands,55-64,4,4,1.0,5,nonresponse
2685,Scotland,25-34,4,4,1.0,5,nonresponse
2686,Scotland,45-54,0,0,1.0,5,nonresponse
2687,South East,65+,4,3,1.0,5,nonresponse
2688,North West,35-44,4,0,1.0,5,nonresponse
2689,Midlands,35-44,4,4,1.0,5,nonresponse
2690,Midlands,45-54,2,4,1.0,5,nonresponse
2691,Scotland,55-64,3,0,1.0,5,nonresponse
2692,Midlands,35-44,0,3,1.0,5,nonresponse
2693,South East,18-24,4,0,1.0,5,nonresponse
2694,Midlands,25-34,4,3,1.0,5,nonresponse
2695,Scotland,55-64,0,1,1.0,5,nonresponse
2696,North West,35-44,0,2,1.0,5,nonresponse
2697,Midlands,55-64,4,4,1.0,5,nonresponse
2698,North West,55-64,0,4,1.0,5,nonresponse
2699,South East,25-34,4,4,1.0,5,nonresponse
2700,North West,25-34,1,0,1.0,5,nonresponse
2701,Midlands,55-64,4,0,1.0,5,nonresponse
2702,South East,35-44,1,2,1.0,5,nonresponse
2703,Scotland,18-24,1,1,1.0,5,nonresponse
2704,London,35-44,3,2,1.0,5,nonresponse
2705,Scotland,45-54,1,3,1.0,5,nonresponse
2706,Midlands,45-54,1,3,1.0,5,nonresponse
2707,London,18-24,4,1,1.0,5,nonresponse
2708,London,25-34,2,0,1.0,5,nonresponse
2709,Midlands,35-44,4,4,1.0,5,nonresponse
2710,London,25-34,1,1,1.0,5,nonresponse
2711,South East,45-54,1,1,1.0,5,nonresponse
2712,Midlands,35-44,4,4,1.0,5,nonresponse
2713,South East,55-64,2,2,1.0,5,nonresponse
2714,Scotland,35-44,4,4,1.0,5,nonresponse
2715,Midlands,35-44,4,4,1.0,5,nonresponse
2716,London,55-64,4,4,1.0,5,nonresponse
2717,South East,25-34,4,0,1.0,5,nonresponse
2718,Scotland,45-54,4,4,1.0,5,nonresponse
2719,London,65+,3,1,1.0,5,nonresponse
2720,Wales,45-54,3,1,1.0,5,nonresponse
2721,North West,35-44,0,3,1.0,5,nonresponse
2722,North West,25-34,1,3,1.0,5,nonresponse
2723,North West,55-64,0,2,1.0,5,nonresponse
2724,South East,45-54,1,1,1.0,5,nonresponse
2725,London,45-54,0,0,1.0,5,nonresponse
2726,North West,35-44,1,3,1.0,5,nonresponse
2727,London,35-44,3,0,1.0,5,nonresponse
2728,London,65+,1,2,1.0,5,nonresponse
2729,Midlands,65+,0,0,1.0,5,nonresponse
2730,North West,55-64,2,2,1.0,5,nonresponse
2731,South East,65+,3,3,1.0,5,nonresponse
2732,North West,55-64,1,1,1.0,5,nonresponse
2733,Midlands,35-44,0,3,1.0,5,nonresponse
2734,Wales,18-24,4,1,1.0,5,nonresponse
2735,South East,25-34,1,1,1.0,5,nonresponse
2736,London,65+,4,0,1.0,5,nonresponse
2737,Midlands,35-44,3,3,1.0,5,nonresponse
2738,Scotland,65+,3,4,1.0,5,nonresponse
2739,South East,35-44,0,1,1.0,5,nonresponse
2740,North West,65+,1,4,1.0,5,nonresponse
2741,London,25-34,3,1,1.0,5,nonresponse
2742,North West,25-34,4,2,1.0,5,nonresponse
2743,London,25-34,1,4,1.0,5,nonresponse
2744,North West,18-24,1,1,1.0,5,nonresponse
2745,South East,35-44,1,1,1.0,5,nonresponse
2746,South East,45-54,2,2,1.0,5,nonresponse
2747,London,65+,4,2,1.0,5,nonresponse
2748,Wales,35-44,3,4,1.0,5,nonresponse
2749,Scotland,18-24,3,1,1.0,5,nonresponse
2750,North West,25-34,4,4,1.0,5,nonresponse
2751,London,65+,0,0,1.0,5,nonresponse
2752,London,45-54,1,1,1.0,5,nonresponse
2753,Midlands,55-64,4,0,1.0,5,nonresponse
2754,Scotland,35-44,3,4,1.0,5,nonresponse
2755,Wales,35-44,4,0,1.0,5,nonresponse
2756,Scotland,45-54,2,0,1.0,5,nonresponse
2757,South East,55-64,3,4,1.0,5,nonresponse
2758,Midlands,55-64,4,4,1.0,5,nonresponse
2759,London,65+,3,0,1.0,5,nonresponse
2760,North West,35-44,4,4,1.0,5,nonresponse
2761,Midlands,65+,3,4,1.0,5,nonresponse
2762,Scotland,45-54,0,3,1.0,5,nonresponse
2763,Wales,45-54,2,2,1.0,5,nonresponse
2764,Wales,65+,0,1,1.0,5,nonresponse
2765,Wales,25-34,4,4,1.0,5,nonresponse
2766,London,25-34,3,0,1.0,5,nonresponse
2767,South East,25-34,1,1,1.0,5,nonresponse
2768,Wales,35-44,4,4,1.0,5,nonresponse
2769,North West,55-64,4,3,1.0,5,nonresponse
2770,London,55-64,1,0,1.0,5,nonresponse
2771,Scotland,55-64,2,3,1.0,5,nonresponse
2772,North West,25-34,4,4,1.0,5,nonresponse
2773,London,65+,4,4,1.0,5,nonresponse
2774,North West,18-24,4,4,1.0,5,nonresponse
2775,South East,35-44,4,1,1.0,5,nonresponse
2776,Scotland,45-54,1,1,1.0,5,nonresponse
2777,South East,25-34,0,1,1.0,5,nonresponse
2778,London,35-44,4,3,1.0,5,nonresponse
2779,Wales,45-54,1,3,1.0,5,nonresponse
2780,Wales,35-44,3,1,1.0,5,nonresponse
2781,South East,35-44,1,3,1.0,5,nonresponse
2782,London,55-64,4,2,1.0,5,nonresponse
2783,London,45-54,1,4,1.0,5,nonresponse
2784,North West,25-34,1,4,1.0,5,nonresponse
2785,Midlands,25-34,4,1,1.0,5,nonresponse
2786,Midlands,35-44,0,2,1.0,5,nonresponse
2787,South East,25-34,0,2,1.0,5,nonresponse
2788,Wales,35-44,2,0,1.0,5,nonresponse
2789,London,45-54,2,2,1.0,5,nonresponse
2790,South East,35-44,3,0,1.0,5,nonresponse
2791,South East,45-54,4,4,1.0,5,nonresponse
2792,London,25-34,1,3,1.0,5,nonresponse
2793,North West,18-24,3,1,1.0,5,nonresponse
2794,Midlands,55-64,3,0,1.0,5,nonresponse
2795,North West,35-44,0,0,1.0,5,nonresponse
2796,Midlands,25-34,4,3,1.0,5,nonresponse
2797,London,25-34,4,4,1.0,5,nonresponse
2798,North West,65+,4,3,1.0,5,nonresponse
2799,Wales,35-44,4,4,1.0,5,nonresponse
2800,North West,25-34,0,0,1.0,5,nonresponse
2801,South East,65+,3,3,1.0,5,nonresponse
2802,Midlands,35-44,4,0,1.0,5,nonresponse
2803,Wales,55-64,1,3,1.0,5,nonresponse
2804,London,45-54,1,3,1.0,5,nonresponse
2805,Wales,55-64,1,4,1.0,5,nonresponse
2806,Midlands,25-34,4,4,1.0,5,nonresponse
2807,North West,55-64,4,1,1.0,5,nonresponse
2808,South East,55-64,3,3,1.0,5,nonresponse
2809,London,55-64,3,3,1.0,5,nonresponse
2810,London,35-44,4,1,1.0,5,nonresponse
2811,Midlands,65+,4,2,1.0,5,nonresponse
2812,North West,25-34,1,0,1.0,5,nonresponse
2813,Midlands,35-44,4,3,1.0,5,nonresponse
2814,Scotland,55-64,4,4,1.0,5,nonresponse
2815,South East,65+,0,0,1.0,5,nonresponse
2816,Midlands,55-64,4,4,1.0,5,nonresponse
2817,North West,55-64,4,0,1.0,5,nonresponse
2818,Midlands,55-64,1,3,1.0,5,nonresponse
2819,London,55-64,0,3,1.0,5,nonresponse
2820,London,65+,3,3,1.0,5,nonresponse
2821,London,45-54,2,0,1.0,5,nonresponse
2822,Midlands,18-24,4,4,1.0,5,nonresponse
2823,South East,65+,3,4,1.0,5,nonresponse
2824,London,65+,2,3,1.0,5,nonresponse
2825,Scotland,55-64,4,4,1.0,5,nonresponse
2826,Midlands,35-44,4,0,1.0,5,nonresponse
2827,London,55-64,2,2,1.0,5,nonresponse
2828,Scotland,55-64,0,0,1.0,5,nonresponse
2829,North West,25-34,1,3,1.0,5,nonresponse
2830,North West,18-24,1,1,1.0,5,nonresponse
2831,North West,35-44,4,4,1.0,5,nonresponse
2832,London,18-24,4,4,1.0,5,nonresponse
2833,London,45-54,3,0,1.0,5,nonresponse
2834,South East,55-64,0,4,1.0,5,nonresponse
2835,North West,18-24,1,3,1.0,5,nonresponse
2836,Scotland,35-44,1,2,1.0,5,nonresponse
2837,North West,45-54,1,4,1.0,5,nonresponse
2838,Midlands,45-54,3,3,1.0,5,nonresponse
2839,Scotland,65+,0,0,1.0,5,nonresponse
2840,London,45-54,1,4,1.0,5,nonresponse
2841,Midlands,25-34,1,1,1.0,5,nonresponse
2842,South East,35-44,4,0,1.0,5,nonresponse
2843,London,65+,2,0,1.0,5,nonresponse
2844,South East,45-54,4,1,1.0,5,nonresponse
2845,London,65+,1,1,1.0,5,nonresponse
2846,Midlands,18-24,4,4,1.0,5,nonresponse
2847,Midlands,18-24,3,3,1.0,5,nonresponse
2848,Scotland,65+,1,2,1.0,5,nonresponse
2849,North West,25-34,4,3,1.0,5,nonresponse
2850,London,35-44,4,4,1.0,5,nonresponse
2851,Wales,55-64,3,1,1.0,5,nonresponse
2852,Midlands,65+,4,3,1.0,5,nonresponse
2853,London,25-34,1,4,1.0,5,nonresponse
2854,Midlands,55-64,2,1,1.0,5,nonresponse
2855,North West,35-44,4,4,1.0,5,nonresponse
2856,London,55-64,1,2,1.0,5,nonresponse
2857,Wales,55-64,1,4,1.0,5,nonresponse
2858,South East,45-54,4,1,1.0,5,nonresponse
2859,Midlands,18-24,3,0,1.0,5,nonresponse
2860,Midlands,65+,4,4,1.0,5,nonresponse
2861,London,35-44,4,2,1.0,5,nonresponse
2862,North West,65+,0,0,1.0,5,nonresponse
2863,Scotland,25-34,4,4,1.0,5,nonresponse
2864,Scotland,35-44,3,4,1.0,5,nonresponse
2865,South East,55-64,3,2,1.0,5,nonresponse
2866,Midlands,45-54,4,4,1.0,5,nonresponse
2867,Wales,65+,3,3,1.0,5,nonresponse
2868,South East,45-54,0,2,1.0,5,nonresponse
2869,South East,45-54,1,2,1.0,5,nonresponse
2870,North West,25-34,4,4,1.0,5,nonresponse
2871,Midlands,45-54,2,2,1.0,5,nonresponse
2872,London,45-54,3,3,1.0,5,nonresponse
2873,Midlands,45-54,4,3,1.0,5,nonresponse
2874,North West,18-24,4,2,1.0,5,nonresponse
2875,North West,65+,0,4,1.0,5,nonresponse
2876,North West,18-24,4,1,1.0,5,nonresponse
2877,London,65+,1,2,1.0,5,nonresponse
2878,Midlands,25-34,1,1,1.0,5,nonresponse
2879,London,55-64,1,1,1.0,5,nonresponse
2880,Scotland,25-34,1,1,1.0,5,nonresponse
2881,London,55-64,1,1,1.0,5,nonresponse
2882,South East,25-34,3,2,1.0,5,nonresponse
2883,London,25-34,4,1,1.0,5,nonresponse
2884,South East,35-44,0,0,1.0,5,nonresponse
2885,South East,45-54,1,4,1.0,5,nonresponse
2886,North West,25-34,1,0,1.0,5,nonresponse
2887,Wales,65+,2,2,1.0,5,nonresponse
2888,Scotland,25-34,1,4,1.0,5,nonresponse
2889,Scotland,18-24,4,4,1.0,5,nonresponse
2890,North West,35-44,4,0,1.0,5,nonresponse
2891,Midlands,35-44,4,0,1.0,5,nonresponse
2892,Midlands,35-44,4,4,1.0,5,nonresponse
2893,South East,65+,4,4,1.0,5,nonresponse
2894,Wales,35-44,3,2,1.0,5,nonresponse
2895,North West,35-44,4,0,1.0,5,nonresponse
2896,North West,18-24,4,0,1.0,5,nonresponse
2897,Scotland,35-44,4,0,1.0,5,nonresponse
2898,North West,35-44,3,4,1.0,5,nonresponse
2899,North West,55-64,0,2,1.0,5,nonresponse
2900,Scotland,18-24,4,4,1.0,5,nonresponse
2901,Scotland,18-24,3,0,1.0,5,nonresponse
2902,Midlands,35-44,4,3,1.0,5,nonresponse
2903,South East,55-64,3,2,1.0,5,nonresponse
2904,North West,65+,4,3,1.0,5,nonresponse
2905,North West,35-44,0,2,1.0,5,nonresponse
2906,London,65+,1,0,1.0,5,nonresponse
2907,London,45-54,1,3,1.0,5,nonresponse
2908,Scotland,55-64,3,4,1.0,5,nonresponse
2909,South East,35-44,3,2,1.0,5,nonresponse
2910,London,35-44,3,3,1.0,5,nonresponse
2911,Wales,35-44,4,3,1.0,5,nonresponse
2912,London,55-64,4,0,1.0,5,nonresponse
2913,North West,65+,4,4,1.0,5,nonresponse
2914,London,25-34,4,4,1.0,5,nonresponse
2915,Midlands,35-44,4,0,1.0,5,nonresponse
2916,South East,18-24,4,0,1.0,5,nonresponse
2917,Midlands,35-44,1,1,1.0,5,nonresponse
2918,North West,18-24,0,0,1.0,5,nonresponse
2919,North West,25-34,4,4,1.0,5,nonresponse
2920,South East,35-44,3,3,1.0,5,nonresponse
2921,Wales,55-64,4,4,1.0,5,nonresponse
2922,South East,65+,3,1,1.0,5,nonresponse
2923,Wales,25-34,1,0,1.0,5,nonresponse
2924,London,45-54,1,2,1.0,5,nonresponse
2925,Scotland,35-44,1,1,1.0,5,nonresponse
2926,Scotland,25-34,4,4,1.0,5,nonresponse
2927,Scotland,35-44,4,4,1.0,5,nonresponse
2928,Midlands,65+,2,4,1.0,5,nonresponse
2929,South East,18-24,1,0,1.0,5,nonresponse
2930,Scotland,65+,4,0,1.0,5,nonresponse
2931,North West,35-44,4,3,1.0,5,nonresponse
2932,North West,65+,0,0,1.0,5,nonresponse
2933,London,65+,4,4,1.0,5,nonresponse
2934,South East,25-34,3,2,1.0,5,nonresponse
2935,Midlands,45-54,3,3,1.0,5,nonresponse
2936,London,55-64,4,3,1.0,5,nonresponse
2937,Midlands,18-24,4,4,1.0,5,nonresponse
2938,Scotland,35-44,4,1,1.0,5,nonresponse
2939,North West,35-44,4,4,1.0,5,nonresponse
2940,South East,65+,3,4,1.0,5,nonresponse
2941,North West,45-54,4,0,1.0,5,nonresponse
2942,Midlands,35-44,2,2,1.0,5,nonresponse
2943,South East,55-64,0,3,1.0,5,nonresponse
2944,Scotland,18-24,4,0,1.0,5,nonresponse
2945,North West,65+,4,1,1.0,5,nonresponse
2946,London,45-54,4,1,1.0,5,nonresponse
2947,Midlands,65+,4,4,1.0,5,nonresponse
2948,North West,55-64,1,3,1.0,5,nonresponse
2949,North West,25-34,4,4,1.0,5,nonresponse
2950,Midlands,65+,0,1,1.0,5,nonresponse
2951,London,65+,4,2,1.0,5,nonresponse
2952,South East,35-44,4,4,1.0,5,nonresponse
2953,Scotland,25-34,1,1,1.0,5,nonresponse
2954,Wales,25-34,1,2,1.0,5,nonresponse
2955,South East,35-44,4,0,1.0,5,nonresponse
2956,South East,55-64,0,0,1.0,5,nonresponse
2957,London,45-54,0,0,1.0,5,nonresponse
2958,Midlands,35-44,4,2,1.0,5,nonresponse
2959,London,65+,2,4,1.0,5,nonresponse
2960,South East,35-44,4,4,1.0,5,nonresponse
2961,Wales,55-64,1,1,1.0,5,nonresponse
2962,London,55-64,1,2,1.0,5,nonresponse
2963,Midlands,55-64,3,3,1.0,5,nonresponse
2964,North West,35-44,4,4,1.0,5,nonresponse
2965,Midlands,35-44,4,2,1.0,5,nonresponse
2966,London,55-64,0,0,1.0,5,nonresponse
2967,Midlands,65+,0,4,1.0,5,nonresponse
2968,South East,45-54,2,3,1.0,5,nonresponse
2969,London,45-54,3,2,1.0,5,nonresponse
2970,South East,65+,4,4,1.0,5,nonresponse
2971,Scotland,65+,1,3,1.0,5,nonresponse
2972,Wales,55-64,0,3,1.0,5,nonresponse
2973,Scotland,65+,4,4,1.0,5,nonresponse
2974,Scotland,55-64,0,0,1.0,5,nonresponse
2975,Midlands,25-34,0,0,1.0,5,nonresponse
2976,London,65+,4,3,1.0,5,nonresponse
2977,South East,25-34,1,1,1.0,5,nonresponse
2978,Midlands,25-34,4,0,1.0,5,nonresponse
2979,South East,18-24,0,3,1.0,5,nonresponse
2980,Scotland,45-54,4,1,1.0,5,nonresponse
2981,Midlands,35-44,4,4,1.0,5,nonresponse
2982,Midlands,65+,0,1,1.0,5,nonresponse
2983,North West,35-44,4,4,1.0,5,nonresponse
2984,London,45-54,1,0,1.0,5,nonresponse
2985,Scotland,18-24,3,3,1.0,5,nonresponse
2986,North West,45-54,1,1,1.0,5,nonresponse
2987,Scotland,45-54,3,3,1.0,5,nonresponse
2988,South East,65+,1,1,1.0,5,nonresponse
2989,Wales,65+,3,3,1.0,5,nonresponse
2990,London,55-64,1,2,1.0,5,nonresponse
2991,Midlands,55-64,4,1,1.0,5,nonresponse
2992,Scotland,55-64,1,4,1.0,5,nonresponse
2993,Wales,18-24,0,4,1.0,5,nonresponse
2994,Scotland,55-64,1,1,1.0,5,nonresponse
2995,Scotland,25-34,4,1,1.0,5,nonresponse
2996,Scotland,25-34,3,0,1.0,5,nonresponse
2997,South East,35-44,4,0,1.0,5,nonresponse
2998,Wales,45-54,4,1,1.0,5,nonresponse
2999,North West,18-24,1,1,1.0,5,nonresponse
3000,South East,45-54,3,2,1.0,5,nonresponse
3001,Midlands,65+,4,4,1.0,5,nonresponse
3002,South East,65+,0,4,1.0,5,nonresponse
3003,London,65+,3,1,1.0,5,nonresponse
3004,Midlands,35-44,4,4,1.0,5,nonresponse
3005,Scotland,25-34,4,4,1.0,5,nonresponse
3006,Scotland,25-34,4,4,1.0,5,nonresponse
3007,South East,55-64,1,3,1.0,5,nonresponse
3008,London,35-44,4,4,1.0,5,nonresponse
3009,South East,45-54,4,4,1.0,5,nonresponse
3010,Scotland,35-44,0,3,1.0,5,nonresponse
3011,North West,55-64,3,1,1.0,5,nonresponse
3012,Scotland,45-54,1,1,1.0,5,nonresponse
3013,South East,25-34,1,3,1.0,5,nonresponse
3014,North West,65+,4,0,1.0,5,nonresponse
3015,Midlands,45-54,1,0,1.0,5,nonresponse
3016,London,65+,4,4,1.0,5,nonresponse
3017,North West,65+,4,1,1.0,5,nonresponse
3018,London,55-64,2,3,1.0,5,nonresponse
3019,Wales,18-24,0,0,1.0,5,nonresponse
3020,London,45-54,1,2,1.0,5,nonresponse
3021,South East,55-64,4,2,1.0,5,nonresponse
3022,London,35-44,4,1,1.0,5,nonresponse
3023,London,18-24,1,1,1.0,5,nonresponse
3024,South East,25-34,3,3,1.0,5,nonresponse
3025,South East,55-64,2,0,1.0,5,nonresponse
3026,North West,25-34,4,2,1.0,5,nonresponse
3027,South East,35-44,4,3,1.0,5,nonresponse
3028,Wales,35-44,1,1,1.0,5,nonresponse
3029,Midlands,45-54,4,3,1.0,5,nonresponse
3030,London,45-54,1,0,1.0,5,nonresponse
3031,Scotland,18-24,0,1,1.0,5,nonresponse
3032,South East,45-54,4,1,1.0,5,nonresponse
3033,North West,65+,4,2,1.0,5,nonresponse
3034,North West,18-24,1,1,1.0,5,nonresponse
3035,Midlands,35-44,4,4,1.0,5,nonresponse
3036,Wales,55-64,4,1,1.0,5,nonresponse
3037,North West,35-44,4,1,1.0,5,nonresponse
3038,Scotland,45-54,4,1,1.0,5,nonresponse
3039,Midlands,45-54,1,2,1.0,5,nonresponse
3040,North West,45-54,3,4,1.0,5,nonresponse
3041,London,18-24,4,4,1.0,5,nonresponse
3042,North West,18-24,0,3,1.0,5,nonresponse
3043,Scotland,18-24,4,3,1.0,5,nonresponse
3044,South East,45-54,1,1,1.0,5,nonresponse
3045,North West,35-44,4,0,1.0,5,nonresponse
3046,South East,35-44,0,0,1.0,5,nonresponse
3047,Midlands,25-34,2,2,1.0,5,nonresponse
3048,Wales,25-34,4,1,1.0,5,nonresponse
3049,Wales,35-44,4,1,1.0,5,nonresponse
3050,South East,45-54,1,1,1.0,5,nonresponse
3051,Midlands,45-54,4,1,1.0,5,nonresponse
3052,Wales,65+,0,2,1.0,5,nonresponse
3053,North West,65+,4,1,1.0,5,nonresponse
3054,Wales,25-34,0,2,1.0,5,nonresponse
3055,South East,25-34,3,2,1.0,5,nonresponse
3056,North West,25-34,4,4,1.0,5,nonresponse
3057,Midlands,35-44,2,3,1.0,5,nonresponse
3058,Midlands,65+,2,1,1.0,5,nonresponse
3059,South East,55-64,2,2,1.0,5,nonresponse
3060,Wales,65+,4,3,1.0,5,nonresponse
3061,Midlands,18-24,4,4,1.0,5,nonresponse
3062,North West,18-24,0,3,1.0,5,nonresponse
3063,Midlands,55-64,4,4,1.0,5,nonresponse
3064,North West,35-44,4,4,1.0,5,nonresponse
3065,South East,55-64,3,3,1.0,5,nonresponse
3066,Scotland,45-54,2,2,1.0,5,nonresponse
3067,North West,65+,2,4,1.0,5,nonresponse
3068,South East,55-64,1,1,1.0,5,nonresponse
3069,Scotland,65+,3,3,1.0,5,nonresponse
3070,Scotland,35-44,3,0,1.0,5,nonresponse
3071,North West,18-24,4,4,1.0,5,nonresponse
3072,North West,65+,2,3,1.0,5,nonresponse
3073,North West,45-54,1,1,1.0,5,nonresponse
3074,Midlands,18-24,4,4,1.0,5,nonresponse
3075,South East,65+,3,2,1.0,5,nonresponse
3076,South East,65+,1,4,1.0,5,nonresponse
3077,Scotland,45-54,1,3,1.0,5,nonresponse
3078,South East,45-54,4,4,1.0,5,nonresponse
3079,South East,45-54,3,2,1.0,5,nonresponse
3080,Midlands,55-64,3,0,1.0,5,nonresponse
3081,London,35-44,4,3,1.0,5,nonresponse
3082,Midlands,55-64,3,3,1.0,5,nonresponse
3083,South East,25-34,4,4,1.0,5,nonresponse
3084,North West,55-64,0,0,1.0,5,nonresponse
3085,Scotland,65+,2,2,1.0,5,nonresponse
3086,London,18-24,2,4,1.0,5,nonresponse
3087,South East,45-54,3,4,1.0,5,nonresponse
3088,Wales,25-34,4,4,1.0,5,nonresponse
3089,Midlands,65+,3,0,1.0,5,nonresponse
3090,Scotland,65+,1,0,1.0,5,nonresponse
3091,Midlands,65+,4,3,1.0,5,nonresponse
3092,North West,18-24,4,4,1.0,5,nonresponse
3093,South East,55-64,1,1,1.0,5,nonresponse
3094,North West,55-64,2,3,1.0,5,nonresponse
3095,North West,65+,4,4,1.0,5,nonresponse
3096,North West,45-54,4,4,1.0,5,nonresponse
3097,Midlands,25-34,4,1,1.0,5,nonresponse
3098,North West,35-44,3,1,1.0,5,nonresponse
3099,Midlands,55-64,4,0,1.0,5,nonresponse
3100,Midlands,35-44,3,1,1.0,5,nonresponse
3101,Midlands,35-44,0,0,1.0,5,nonresponse
3102,Midlands,65+,4,2,1.0,5,nonresponse
3103,South East,55-64,4,1,1.0,5,nonresponse
3104,North West,65+,4,3,1.0,5,nonresponse
3105,South East,45-54,1,0,1.0,5,nonresponse
3106,North West,65+,2,3,1.0,5,nonresponse
3107,London,35-44,1,3,1.0,5,nonresponse
3108,South East,45-54,0,4,1.0,5,nonresponse
3109,North West,65+,4,0,1.0,5,nonresponse
3110,South East,55-64,1,4,1.0,5,nonresponse
3111,London,25-34,4,2,1.0,5,nonresponse
3112,North West,35-44,4,2,1.0,5,nonresponse
3113,London,55-64,1,1,1.0,5,nonresponse
3114,North West,18-24,2,2,1.0,5,nonresponse
3115,Scotland,25-34,3,3,1.0,5,nonresponse
3116,South East,55-64,1,3,1.0,5,nonresponse
3117,North West,55-64,1,0,1.0,5,nonresponse
3118,London,55-64,2,3,1.0,5,nonresponse
3119,Midlands,18-24,0,0,1.0,5,nonresponse
3120,Scotland,45-54,0,0,1.0,5,nonresponse
3121,London,35-44,1,4,1.0,5,nonresponse
3122,South East,55-64,4,2,1.0,5,nonresponse
3123,Midlands,65+,1,1,1.0,5,nonresponse
3124,London,35-44,4,4,1.0,5,nonresponse
3125,North West,55-64,1,3,1.0,5,nonresponse
3126,South East,65+,1,3,1.0,5,nonresponse
3127,South East,45-54,0,0,1.0,5,nonresponse
3128,Wales,45-54,1,2,1.0,5,nonresponse
3129,London,35-44,4,4,1.0,5,nonresponse
3130,South East,35-44,4,4,1.0,5,nonresponse
3131,Midlands,65+,0,2,1.0,5,nonresponse
3132,Midlands,65+,4,4,1.0,5,nonresponse
3133,Midlands,65+,2,2,1.0,5,nonresponse
3134,Scotland,55-64,2,4,1.0,5,nonresponse
3135,South East,55-64,1,3,1.0,5,nonresponse
3136,North West,35-44,4,4,1.0,5,nonresponse
3137,London,35-44,0,1,1.0,5,nonresponse
3138,Midlands,25-34,4,4,1.0,5,nonresponse
3139,South East,35-44,4,4,1.0,5,nonresponse
3140,South East,35-44,4,3,1.0,5,nonresponse
3141,North West,55-64,4,4,1.0,5,nonresponse
3142,London,35-44,0,1,1.0,5,nonresponse
3143,London,35-44,0,3,1.0,5,nonresponse
3144,Scotland,35-44,0,0,1.0,5,nonresponse
3145,South East,55-64,1,2,1.0,5,nonresponse
3146,South East,65+,1,4,1.0,5,nonresponse
3147,Midlands,25-34,4,4,1.0,5,nonresponse
3148,Wales,25-34,3,3,1.0,5,nonresponse
